Id,Artikel,voertuigen,slachtoffers
3144,"Op de N277 in Elsendorp is woensdagavond een zwaar ongeluk gebeurd met een vrachtwagen en twee auto's. Een van de auto's en de vrachtwagen botsten met elkaar, de tweede auto belandde op de kop in de berm. Er raakten zeker twee mensen gewond.

De bestuurder van de auto die tot stilstand kwam tegen de vrachtwagen, kwam bekneld te zitten. Hij werd door de brandweer bevrijd en is naar het ziekenhuis gebracht. De brandweer, ambulance en een traumahelikopter kwamen ter plaatse.

Foute inhaalmanoeuvre
Hoe het ongeluk precies heeft kunnen gebeuren, is nog onduidelijk. Waarschijnlijk gaat het om een verkeerde inhaalmanoeuvre, waarbij de ene auto eerst op de andere auto botste en daarna tegen de vrachtwagen tot stilstand kwam.

De Koninklijke Marechaussee doet onderzoek naar het ongeval, omdat er een militair bij betrokken is. Het is nog niet duidelijk of de militair ook formeel verdachte is.","['vrachtwagen', ['personenauto', 'personenauto']]",0
3148,"Eén zwaargewonde bij frontale botsing bij Vierhouten
Door een ongeval op de Elspeterweg - de provinciale weg N310 - bij Vierhouten zijn woensdagmiddag zeker drie personen gewond geraakt van wie één zwaargewond. Twee auto's raakten frontaal met elkaar in botsing. Ook een derde auto is geraakt bij de aanrijding. Een van de auto's is vermoedelijk door nog onbekende oorzaak op de verkeerde weghelft beland.
 De brandweer is momenteel druk bezig met het bevrijden van een bekneld slachtoffer. De traumaheli is zojuist op een naastgelegen grasveld geland. Er zijn zeker 3 slachtoffers. Over de ernst van de verwondingen is nog niet bekend.

Afgesloten 
De weg tussen Nunspeet en Elspeet is volledig afgesloten. Het is een grote ravage en de omgeving ligt bezaaid met brokstukken waaronder een losgerukt wiel van een van de auto’s.","[['personenauto', 'personenauto']]",0
3127,"Een fietser is vandaag gewond geraakt bij een aanrijding met een auto in Kampen. De fietser is per ambulance naar het ziekenhuis gebracht.
De automobiliste raakte niet gewond bij het ongeluk op de Bovensingel. Zij kon haar weg vervolgen.

Het is niet bekend hoe het ongeluk kon gebeuren.","['fiets', 'personenauto']",0
3128,"Een bestelbus en een auto zijn vanmiddag op elkaar gebotst in Vriezenveen. Door de botsing slipte de auto, reed het een verkeersbord omver en kwam het voertuig in de sloot tot stilstand.
Het ongeluk gebeurde op de kruising van de Rusluieweg met de Boslandweg. Hoe dat kon gebeuren, is niet bekend.


De bestuurster van de auto kwam er met lichte verwondingen vanaf. De bestuurder van de bestelbus kwam met de schrik vrij.","['bestelwagen', 'personenauto']",0
3129,"DINSDAG 2 APRIL 2019, 11:08 
Fietser geschept door auto in Enschede
Een fietser is vanochtend gewond geraakt bij een ongeluk met een auto in Enschede. De man werd geschept door een auto op de Broekheurne-ring.
Het ongeluk gebeurde op de kruising met de Reerinklanden. De fietser is met onbekend letsel naar het ziekenhuis gebracht.


De politie onderzoekt de toedracht van het ongeval.","['fiets', 'personenauto']",0
3130,"Bij een botsing tussen een auto en een scooter in Glane is een scooterrijder vanochtend gewond geraakt. De scooter belandde door de aanrijding tientallen meters verderop.
Het ongeluk gebeurde op de N731 in Glane. Het slachtoffer is met onbekend letsel naar het ziekenhuis gebracht. De weg lag na de botsing bezaaid met brokstukken. 

De politie doet onderzoek naar de toedracht van het ongeluk","['personenauto', 'snorfiets/scooter/brommer']",0
3131,"AMERSFOORT - In Amersfoort is aan het begin van de avond een politiewagen op een andere auto gebotst. Twee agenten zijn met lichte verwondingen overgebracht naar het ziekenhuis. Het ongeluk op de kruising Bergenboulevard-Bergpas leidde tot flinke opstoppingen. 

De politieauto was met het zwaailicht uit onderweg naar een spoedmelding. De wagen raakte door de aanrijding zwaar beschadigd en is vermoedelijk ook over de kop geslagen. Het losgeslagen zwaailicht lag naast het voertuig op het wegdek.

De oorzaak van het ongeluk wordt onderzocht.","['hulpverleningsvoertuig', ['personenauto', 'personenauto']]",0
3132,"HAARLEM
Een vrouw is dinsdag aan het begin van de middag ernstig gewond geraakt bij een ongeval op de Oudeweg in Haarlem. De vrouw kwam met haar racefiets lelijk ten val ter hoogte van de Nijverheidsweg.

Meerdere ambulances en een traumateam kwamen ter plaatse om hulp te bieden. Het slachtoffer is door ambulancepersoneel gestabiliseerd, waarna ze met spoed naar het ziekenhuis is vervoerd voor verdere behandeling.

Het is nog onduidelijk wat er precies is gebeurd. De politie gaat onderzoek doen om de toedracht te achterhalen. Het verkeer op de Oudeweg ondervond hinder door het ongeval en de afhandeling ervan.",['fiets'],0
3133,"HAARLEM
Twee opzittenden van een scooter zijn dinsdagmiddag gewond geraakt bij een ongeval op de Oudeweg in Haarlem. Rond kwart voor drie moest de scooter ter hoogte van de Harmenjansweg afremmen voor een auto, maar remde daarbij zo hard dat ze zelf onderuit gingen. Hulpdiensten, waaronder een traumahelikopter werden gealarmeerd om hulp te verlenen.

Ambulancebroeders hebben de twee slachtoffers eerste hulp verleend. Na de eerste zorg zijn zij overgebracht naar het ziekenhuis. De gealarmeerde traumahelikopter bleek niet nodig te zijn.

Door het ongeval was de Oudeweg tijdelijk deels afgesloten voor het verkeer. Dit zorgde voor flink wat file voor het verkeer dat vanuit de Waarderpolder richting de Prinsenbrug wilde rijden.","['snorfiets/scooter/brommer', 'personenauto']",0
3136,"Bij een botsing in Roermond is dinsdagmorgen een fietser gewond geraakt.

Het ongeluk gebeurde om 11:00 uur vlak voor een rotonde op Kerkeveldlaan.

Over het hoofd
Vermoedelijk heeft de automobilist de fietser, die voorrang had, over het hoofd gezien. Een botsing kon niet meer voorkomen worden. Het slachtoffer is met onbekende verwondingen naar het ziekenhuis gebracht.","['fiets', 'personenauto']",0
3137,"Twitter
Mail
Read later
Twee auto's zijn dinsdagmiddag hard op elkaar gebotst in Heerlen. Hierbij is een persoon gewond geraakt.

Rond 12:15 uur kregen de hulpdiensten een melding over het ongeval op de Scheldestraat.

Ziekenhuis
Bij de botsing is een persoon gewond geraakt en met onbekende verwondingen naar het ziekenhuis gebracht, meldt een correspondent.

De toedracht van het ongeval is niet bekend.","[['personenauto', 'personenauto']]",0
3113,"HAARLEM
Een vrouw is maandagochtend gewond geraakt nadat ze met haar fiets was aangereden door een automobilist. Rond 8.00 uur ging het mis toen de vrouw uit de richting van de Schipholweg over het fietspad reed. De automobilist wilde vanaf de Willem Pijperstraat de Prins Bernhardlaan op rijden.

Toegesnelde ambulancemedewerkers hebben het slachtoffer gestabiliseerd. Na de eerste zorg is ze naar het ziekenhuis vervoerd voor verdere behandeling. Doordat een van de twee rijbanen op de Prins Bernhardlaan gestremd was vanwege de hulpverlening ontstond er een behoorlijke file voor het ongeval.

Foto’s Michel van Bergen","['fiets', 'personenauto']",0
3114,"Een fietsster is vanochtend in Enschede geschept door een auto. De vrouw raakte hierbij gewond en is naar het ziekenhuis gebracht.
De fietsster kwam op de Hengelosestraat, ter hoogte van de Raiffeisenstraat, in aanrijding met de wagen en belandde op de voorruit.

De politie onderzoekt de toedracht van het ongeluk.","['fiets', 'personenauto']",0
3124,"Bij een frontale botsing op het industrieterrein Bergweide in Deventer is een persoon gewond geraakt. Twee auto's kwamen met elkaar in botsing op de Groningerstraat.
Het is niet bekend hoe de botsing heeft kunnen gebeuren. Volgens omstanders reed een van de auto's te hard. De ene auto heeft een barst in de voorruit en de andere zijn de airbags afgegaan.

De gewonde is naar het ziekenhuis gebracht.","[['personenauto', 'personenauto']]",0
3125,"HAARLEM
Een vrouw is maandagmiddag gewond geraakt nadat ze werd geschept op haar fiets door een man op een scooter in het centrum van Haarlem. De scooterrijder is daarna doorgereden.

Rond 17.00 uur ging het mis op het Raamvest toen de scooter naar de Korte Annastraat afsloeg en hierbij de fietsster schepte. De vrouw kwam vervolgens met haar fiets ten val, waarna de scooterrijder ervandoor ging.

Getuigen boden direct eerste hulp in afwachting op de ambulance. De vrouw is gestabiliseerd en na de eerste zorg naar het ziekenhuis overgebracht voor verdere zorg.

Het Raamvest was door het ongeval afgesloten vanaf het Houtplein. De politie heeft de zaak in onderzoek.","['fiets', 'snorfiets/scooter/brommer']",0
3126,"HEEMSKERK - Vanmiddag zijn vier auto's op elkaar gebotst op de A9, vlak voor de afrit bij Heemskerk. Twee mensen zijn naar het ziekenhuis gebracht.

Het ging rond 16.45 uur mis toen de auto's uit de richting van Haarlem om nog onbekende reden op elkaar knalden. De twee achterste auto's zijn zo erg beschadigd dat ze niet meer bestuurbaar zijn. 

Een deel van de snelweg is in de richting van Alkmaar afgesloten geweest.","[['personenauto', 'personenauto', 'personenauto', 'personenauto']]",0
3095,"ZAANDAM - Twee voertuigen zijn vanochtend rond 05.00 uur frontaal op elkaar gebotst op de A7 ter hoogte van Zaandam. De twee inzittenden van een busje en de vier inzittenden van de auto raakten allemaal gewond. Zij zijn met spoed naar het ziekenhuis gebracht.

De A7 is tussen Knooppunt Zaandam en afrit Zaanse Schans/Zaandijk afgesloten. De ravage op beide weghelften moet worden opgeruimd, de vangrail moet worden gerepareerd en er moet onderzoek worden gedaan naar de oorzaak. Dat zal vermoedelijk nog tot 09.00 uur duren. 

Inmiddels heeft Rijkswaterstaat vanuit de richting Hoorn één rijstrook vrijgegeven. Vanuit Amsterdam is de A7 nog volledig dicht. Verkeer wordt aangeraden om te rijden via Zaandijk (S152/S153). 

Spookrijder
Waarschijnlijk heeft een van de twee bestuurders tegen het verkeer ingereden. De politie onderzoekt nu wie dat was. Er zou in ieder geval één persoon zijn aangehouden.","['bestelwagen', 'personenauto']",0
3096,,N/A,N/A
3097,"Op de A7 ter hoogte van Zaandam is vannacht een spookrijder tegen een busje gebotst. Daarbij zijn vier gewonden gevallen. De bestuurder had gedronken en is na controle in het ziekenhuis aangehouden.

De twee mensen die bij hem op de achterbank zaten, zijn gewond geraakt, net als de twee mensen in het busje. Een vrouw die daarin op de passagiersstoel zat, is er het slechtst aan toe. Zij heeft in ieder geval ernstig beenletsel, zegt een woordvoerder van de politie.

De bestelbus belandde op zijn kant:

Video afspelen 00:40
Ongeval met spookrijder op A7: vier gewonden
De spookrijder is aangehouden voor onder meer rijden onder invloed. Hij is op het politiebureau. Eerder waren er berichten over zes gewonden, maar de spookrijder en de passagier naast hem bleven ongedeerd.

De weg tussen Zaandam en Hoorn was urenlang helemaal dicht. Richting Hoorn is de weg inmiddels weer vrij.


Rijkswaterstaat Verkeersinformatie
@RWSverkeersinfo
 
Vanuit Amsterdam is de weg vrijgegeven, vanuit Hoorn is alleen de linkerrijstrook nog dicht voor laatste stukje schadeherstel vangrail #A7
2 uur geleden",['bestelwagen'],0
3103,"HOOFDDORP - In Hoofddorp is een meisje op de fiets aangereden door een auto. Ze is naar het ziekenhuis gebracht.

Het ongeluk gebeurde op de Van Heuven Goedhartlaan, toen het meisje samen met een vriendin de weg overstak. Volgens omstanders zouden ze door rood licht hebben gefietst, waarna een van de twee fietsters werd geschept door de passerende auto.

Harde klap
Aan de kapotte voorruit van de auto te zien, moet de klap hard geweest zijn. Een brandweerman in zijn vrije tijd zag het gebeuren en bood gelijk eerste hulp aan het slachtoffer. Ze is naar het ziekenhuis gebracht.

Als gevolg van de aanrijding was de Van Heuven Goedhartlaan tussen de Asserweg en het Skagerrak afgesloten.","['personenauto', ['fiets', 'fiets']]",0
3104,"BUSSUM - De treindienst tussen Amsterdam en Hilversum ligt tijdelijk plat. Dat komt door een aanrijding met een persoon bij station Naarden-Bussum. Volgens de brandweer is er iemand onder de trein beland. Het slachtoffer is bevrijd en naar het ziekenhuis gebracht.

Wat er precies is gebeurd, is nog niet duidelijk. Een woordvoerder laat weten dat het ongeluk op het perron is gebeurd. Volgens getuigen zou het slachtoffer zijn gevallen en daarna in botsing zijn gekomen met een trein uit Amsterdam. 

Tussen Weesp en Bussum Zuid rijden momenteel geen treinen. Wel is ProRail bezig om de treindienst weer te hervatten.","['bus', 'trein']",0
3105,"HAARLEM - Na een botsing tussen twee auto's in Haarlem, is een van de bestuurders ervandoor gegaan. De politie is op zoek naar de op de vlucht geslagen automobilist.

Het ongeluk gebeurde vamiddag op de Verspronckweg. Daar botste een auto op een auto voor hem. De bestuurder van de achterste auto ging er vervolgens te voet vandoor en liet zijn auto achter.

Een van de inzittenden van de voorste auto is naar het ziekenhuis gebracht.

De auto van de gevluchte bestuurder is in beslag genomen.","[['personenauto', 'personenauto']]",0
3106,"Een fietser is vanmiddag gewond geraakt bij een aanrijding met een auto in Vriezenveen. Het slachtoffer is met onbekend letsel naar het ziekenhuis gebracht.
Het ongeluk gebeurde op de fietssnelweg F35, ter hoogte van de Merel. Hoe dat kon gebeuren, is niet bekend.","['fiets', 'personenauto']",0
3108,"een schuiver maakte. Dat gebeurde kort voor 15.30 uur op het Heihoekseweg. Hulpdiensten rukten massaal uit, waaronder een mobiel medisch team per traumahelikopter. Het slachtoffer is volgens getuigen per ambulance naar het ziekenhuis gebracht.",['onbekend'],0
3110,"Bij een ongeluk op de Triemsterloane in Kollumerzwaag is in de nacht van zaterdag op zondag een 18-jarige man uit die plaats om het leven gekomen.

Het slachtoffer raakte rond kwart over vier met zijn auto van de weg en botste tegen een boom. Daarbij vloog de auto in brand. De automobilist overleed ter plekke.

De oorzaak van het ongeluk is nog onduidelijk.",['personenauto'],1
3122,,N/A,N/A
3158,,N/A,N/A
3079,"WETERINGBRUG
Een auto is zaterdagochtend op zijn kop in het water beland langs de A4 bij Weteringbrug.

De bestuurder verloor even voor 6.00 uur door nog onbekende oorzaak de macht over het stuur en raakte met zijn auto van de weg. Het voertuig kwam ondersteboven in de sloot tot stilstand.

De automobilist kon het voertuig zelfstandig verlaten en hield aan het ongeval alleen een nat pak over. De auto is door een berger uit het water gehaald.",['personenauto'],0
3080,"In Retranchement is afgelopen nacht een Belgische personenauto op de Stelledijk, net na de kruising met de Cadzandseweg en de Groeneweg, van de weg geraakt. De automobilist reed rond 3.40 uur van van de dijk en botste tegen een boom. Een inzittende is bij het ongeluk gewond geraakt. Het slachtoffer kon na twee uur uit de auto bevrijd worden, meldt HV Zeeland.",['personenauto'],0
